Qty_Sold,Week_End_Date,Product_ID,Year,Month,Quarter,ISO_Week,Week_Number,Month_Start,Month_End,Lag_1,Lag_2,Lag_3,Lag_4,Lag_8,Lag_12,Rolling_Mean_4,Rolling_Mean_8,Rolling_Std_4,Rolling_Max_4,Rolling_Min_4,Discount_Flag,Returns_Rate,Inventory_Ratio,Promo_Flag,Holiday_Flag,Rainfall,Avg_Temperature,Season,Demand_Class
52,2024-12-14,TE001,2024,12,4,50,49,2024-12-01,2024-12-31 23:59:59.999999,67.0,51.0,73.0,67.0,54.0,48.0,64.5,57.25,9.433981132056594,73.0,51.0,1,0.019230769230769232,5.538461538461538,0,0,45.3,17.0,Winter,Smooth
63,2024-12-21,TE001,2024,12,4,51,50,2024-12-01,2024-12-31 23:59:59.999999,52.0,67.0,51.0,73.0,46.0,59.0,60.75,57.0,10.965856099730646,73.0,51.0,0,0.06349206349206349,4.5396825396825395,1,1,8.21,16.58,Winter,Smooth
59,2024-12-28,TE001,2024,12,4,52,51,2024-12-01,2024-12-31 23:59:59.999999,63.0,52.0,67.0,51.0,53.0,63.0,58.25,59.125,7.973915809270445,67.0,51.0,1,0.01694915254237288,5.186440677966102,0,1,29.42,15.96,Winter,Smooth
47,2023-01-07,TE002,2023,1,1,1,1,2023-01-01,2023-01-31 23:59:59.999999,,,,,,,,,,,,1,0.02127659574468085,10.23404255319149,1,1,15.3,11.04,Winter,Smooth
33,2023-01-14,TE002,2023,1,1,2,2,2023-01-01,2023-01-31 23:59:59.999999,47.0,,,,,,47.0,47.0,,47.0,47.0,1,0.030303030303030304,15.424242424242424,0,0,10.24,16.52,Winter,Smooth
28,2023-01-21,TE002,2023,1,1,3,3,2023-01-01,2023-01-31 23:59:59.999999,33.0,47.0,,,,,40.0,40.0,9.899494936611665,47.0,33.0,1,0.07142857142857142,17.857142857142858,0,0,7.17,15.64,Winter,Smooth
36,2023-01-28,TE002,2023,1,1,4,4,2023-01-01,2023-01-31 23:59:59.999999,28.0,33.0,47.0,,,,36.0,36.0,9.848857801796104,47.0,28.0,1,0.027777777777777776,13.305555555555555,0,0,39.2,19.58,Winter,Smooth
30,2023-02-04,TE002,2023,2,1,5,5,2023-02-01,2023-02-28 23:59:59.999999,36.0,28.0,33.0,47.0,,,36.0,36.0,8.04155872120988,47.0,28.0,1,0.0,15.833333333333334,0,0,5.54,18.5,Fall,Smooth
29,2023-02-11,TE002,2023,2,1,6,6,2023-02-01,2023-02-28 23:59:59.999999,30.0,36.0,28.0,33.0,,,31.75,34.8,3.500000000000001,36.0,28.0,1,0.06896551724137931,17.517241379310345,0,0,43.19,18.93,Fall,Smooth
35,2023-02-18,TE002,2023,2,1,7,7,2023-02-01,2023-02-28 23:59:59.999999,29.0,30.0,36.0,28.0,,,30.75,33.833333333333336,3.593976442141305,36.0,28.0,1,0.05714285714285714,13.942857142857143,0,0,48.31,27.25,Fall,Smooth
34,2023-02-25,TE002,2023,2,1,8,8,2023-02-01,2023-02-28 23:59:59.999999,35.0,29.0,30.0,36.0,,,32.5,34.0,3.5118845842842465,36.0,29.0,1,0.058823529411764705,14.382352941176471,0,0,15.64,27.47,Fall,Smooth
43,2023-03-04,TE002,2023,3,1,9,9,2023-03-01,2023-03-31 23:59:59.999999,34.0,35.0,29.0,30.0,47.0,,32.0,34.0,2.9439202887759492,35.0,29.0,1,0.023255813953488372,11.488372093023257,0,0,17.75,26.4,Summer,Smooth
29,2023-03-11,TE002,2023,3,1,10,10,2023-03-01,2023-03-31 23:59:59.999999,43.0,34.0,35.0,29.0,33.0,,35.25,33.5,5.795112883571237,43.0,29.0,1,0.06896551724137931,15.931034482758621,1,0,37.61,26.85,Summer,Smooth
40,2023-03-18,TE002,2023,3,1,11,11,2023-03-01,2023-03-31 23:59:59.999999,29.0,43.0,34.0,35.0,28.0,,35.25,33.0,5.795112883571237,43.0,29.0,0,0.05,11.675,1,0,6.51,30.81,Summer,Smooth
40,2023-03-25,TE002,2023,3,1,12,12,2023-03-01,2023-03-31 23:59:59.999999,40.0,29.0,43.0,34.0,36.0,,36.5,34.5,6.244997998398399,43.0,29.0,1,0.05,11.45,0,0,23.56,29.05,Summer,Smooth
47,2023-04-01,TE002,2023,4,2,13,13,2023-04-01,2023-04-30 23:59:59.999999,40.0,40.0,29.0,43.0,30.0,47.0,38.0,35.0,6.164414002968977,43.0,29.0,0,0.02127659574468085,10.127659574468085,1,0,25.75,27.86,Summer,Smooth
49,2023-04-08,TE002,2023,4,2,14,14,2023-04-01,2023-04-30 23:59:59.999999,47.0,40.0,40.0,29.0,29.0,33.0,39.0,37.125,7.438637868140466,47.0,29.0,1,0.02040816326530612,9.489795918367347,0,0,25.53,29.32,Summer,Smooth
30,2023-04-15,TE002,2023,4,2,15,15,2023-04-01,2023-04-30 23:59:59.999999,49.0,47.0,40.0,40.0,35.0,28.0,44.0,39.625,4.690415759823428,49.0,40.0,1,0.06666666666666667,16.166666666666668,0,0,4.41,28.71,Summer,Smooth
37,2023-04-22,TE002,2023,4,2,16,16,2023-04-01,2023-04-30 23:59:59.999999,30.0,49.0,47.0,40.0,34.0,36.0,41.5,39.0,8.582928793055821,49.0,30.0,1,0.02702702702702703,12.513513513513514,0,0,7.43,29.59,Summer,Smooth
32,2023-04-29,TE002,2023,4,2,17,17,2023-04-01,2023-04-30 23:59:59.999999,37.0,30.0,49.0,47.0,43.0,30.0,40.75,39.375,8.883505314157619,49.0,30.0,1,0.0625,14.71875,0,0,6.57,31.85,Summer,Smooth
41,2023-05-06,TE002,2023,5,2,18,18,2023-05-01,2023-05-31 23:59:59.999999,32.0,37.0,30.0,49.0,29.0,29.0,37.0,38.0,8.524474568362946,49.0,30.0,1,0.024390243902439025,11.195121951219512,0,0,15.42,29.74,Summer,Smooth
29,2023-05-13,TE002,2023,5,2,19,19,2023-05-01,2023-05-31 23:59:59.999999,41.0,32.0,37.0,30.0,40.0,35.0,35.0,39.5,4.966554808583778,41.0,30.0,0,0.034482758620689655,15.689655172413794,0,0,20.56,29.51,Summer,Smooth
39,2023-05-20,TE002,2023,5,2,20,20,2023-05-01,2023-05-31 23:59:59.999999,29.0,41.0,32.0,37.0,40.0,34.0,34.75,38.125,5.315072906367323,41.0,29.0,0,0.0,11.846153846153847,1,0,4.4,30.92,Summer,Smooth
37,2023-05-27,TE002,2023,5,2,21,21,2023-05-01,2023-05-31 23:59:59.999999,39.0,29.0,41.0,32.0,47.0,43.0,35.25,38.0,5.678908345800272,41.0,29.0,1,0.02702702702702703,12.837837837837839,0,0,5.18,26.86,Summer,Smooth
59,2023-06-03,TE002,2023,6,2,22,22,2023-06-01,2023-06-30 23:59:59.999999,37.0,39.0,29.0,41.0,49.0,29.0,36.5,36.75,5.259911279353164,41.0,29.0,1,0.03389830508474576,7.9491525423728815,1,0,52.96,27.91,Monsoon,Smooth
60,2023-06-10,TE002,2023,6,2,23,23,2023-06-01,2023-06-30 23:59:59.999999,59.0,37.0,39.0,29.0,30.0,40.0,41.0,38.0,12.754084313139327,59.0,29.0,1,0.05,7.483333333333333,0,0,142.85,23.34,Monsoon,Smooth
51,2023-06-17,TE002,2023,6,2,24,24,2023-06-01,2023-06-30 23:59:59.999999,60.0,59.0,37.0,39.0,37.0,40.0,48.75,41.75,12.446552400832395,60.0,37.0,1,0.0196078431372549,9.137254901960784,0,0,178.14,23.08,Monsoon,Smooth
51,2023-06-24,TE002,2023,6,2,25,25,2023-06-01,2023-06-30 23:59:59.999999,51.0,60.0,59.0,37.0,32.0,47.0,51.75,43.5,10.626225419530053,60.0,37.0,0,0.0196078431372549,8.92156862745098,0,0,107.33,24.74,Monsoon,Smooth
60,2023-07-01,TE002,2023,7,3,26,26,2023-07-01,2023-07-31 23:59:59.999999,51.0,51.0,60.0,59.0,41.0,49.0,55.25,45.875,4.92442890089805,60.0,51.0,1,0.03333333333333333,7.45,1,0,133.54,26.49,Monsoon,Smooth
66,2023-07-08,TE002,2023,7,3,27,27,2023-07-01,2023-07-31 23:59:59.999999,60.0,51.0,51.0,60.0,29.0,30.0,55.5,48.25,5.19615242270663,60.0,51.0,0,0.06060606060606061,6.848484848484849,0,0,151.5,24.28,Monsoon,Smooth
68,2023-07-15,TE002,2023,7,3,28,28,2023-07-01,2023-07-31 23:59:59.999999,66.0,60.0,51.0,51.0,39.0,37.0,57.0,52.875,7.348469228349533,66.0,51.0,1,0.04411764705882353,6.573529411764706,0,0,144.84,20.0,Monsoon,Smooth
51,2023-07-22,TE002,2023,7,3,29,29,2023-07-01,2023-07-31 23:59:59.999999,68.0,66.0,60.0,51.0,37.0,32.0,61.25,56.5,7.632168761236873,68.0,51.0,1,0.0392156862745098,8.882352941176471,0,0,163.92,28.49,Monsoon,Smooth
43,2023-07-29,TE002,2023,7,3,30,30,2023-07-01,2023-07-31 23:59:59.999999,51.0,68.0,66.0,60.0,59.0,41.0,61.25,58.25,7.632168761236873,68.0,51.0,1,0.06976744186046512,10.162790697674419,0,0,36.49,24.29,Monsoon,Smooth
67,2023-08-05,TE002,2023,8,3,31,31,2023-08-01,2023-08-31 23:59:59.999999,43.0,51.0,68.0,66.0,60.0,29.0,57.0,56.25,12.027745701779143,68.0,43.0,1,0.05970149253731343,6.388059701492537,0,0,145.21,23.33,Monsoon,Smooth
43,2023-08-12,TE002,2023,8,3,32,32,2023-08-01,2023-08-31 23:59:59.999999,67.0,43.0,51.0,68.0,51.0,39.0,57.25,57.125,12.28481447424692,68.0,43.0,1,0.046511627906976744,9.744186046511627,0,0,20.37,21.67,Monsoon,Smooth
43,2023-08-19,TE002,2023,8,3,33,33,2023-08-01,2023-08-31 23:59:59.999999,43.0,67.0,43.0,51.0,51.0,37.0,51.0,56.125,11.313708498984758,67.0,43.0,1,0.023255813953488372,9.86046511627907,0,0,133.09,28.82,Monsoon,Smooth
59,2023-08-26,TE002,2023,8,3,34,34,2023-08-01,2023-08-31 23:59:59.999999,43.0,43.0,67.0,43.0,60.0,59.0,49.0,55.125,11.999999999999998,67.0,43.0,1,0.06779661016949153,7.288135593220339,0,0,180.13,29.0,Monsoon,Smooth
44,2023-09-02,TE002,2023,9,3,35,35,2023-09-01,2023-09-30 23:59:59.999999,59.0,43.0,43.0,67.0,66.0,60.0,53.0,55.0,11.999999999999998,67.0,43.0,1,0.06818181818181818,10.227272727272727,0,0,36.38,24.76,Fall,Smooth
42,2023-09-09,TE002,2023,9,3,36,36,2023-09-01,2023-09-30 23:59:59.999999,44.0,59.0,43.0,43.0,68.0,51.0,47.25,52.25,7.8475049113290325,59.0,43.0,1,0.047619047619047616,9.857142857142858,0,0,6.71,21.77,Fall,Smooth
31,2023-09-16,TE002,2023,9,3,37,37,2023-09-01,2023-09-30 23:59:59.999999,42.0,44.0,59.0,43.0,51.0,51.0,47.0,49.0,8.041558721209876,59.0,42.0,1,0.06451612903225806,13.516129032258064,1,0,5.74,21.26,Fall,Smooth
46,2023-09-23,TE002,2023,9,3,38,38,2023-09-01,2023-09-30 23:59:59.999999,31.0,42.0,44.0,59.0,43.0,60.0,44.0,46.5,11.518101695447328,59.0,31.0,1,0.043478260869565216,8.891304347826088,0,0,1.01,21.49,Fall,Smooth
36,2023-09-30,TE002,2023,9,3,39,39,2023-09-01,2023-09-30 23:59:59.999999,46.0,31.0,42.0,44.0,67.0,66.0,40.75,46.875,6.701989754294364,46.0,31.0,1,0.05555555555555555,11.222222222222221,0,0,43.22,18.12,Fall,Smooth
49,2023-10-07,TE002,2023,10,4,40,40,2023-10-01,2023-10-31 23:59:59.999999,36.0,46.0,31.0,42.0,43.0,68.0,38.75,43.0,6.601767440112783,46.0,31.0,1,0.061224489795918366,8.428571428571429,0,0,35.44,20.39,Fall,Smooth
29,2023-10-14,TE002,2023,10,4,41,41,2023-10-01,2023-10-31 23:59:59.999999,49.0,36.0,46.0,31.0,43.0,51.0,40.5,43.75,8.426149773176355,49.0,31.0,1,0.06896551724137931,14.310344827586206,1,0,1.56,18.41,Fall,Smooth
39,2023-10-21,TE002,2023,10,4,42,42,2023-10-01,2023-10-31 23:59:59.999999,29.0,49.0,36.0,46.0,59.0,43.0,40.0,42.0,9.201449161228172,49.0,29.0,1,0.02564102564102564,10.820512820512821,1,0,12.19,20.58,Fall,Smooth
34,2023-10-28,TE002,2023,10,4,43,43,2023-10-01,2023-10-31 23:59:59.999999,39.0,29.0,49.0,36.0,44.0,67.0,38.25,39.5,8.301606270274846,49.0,29.0,1,0.058823529411764705,12.647058823529411,0,0,8.44,27.25,Fall,Smooth
41,2023-11-04,TE002,2023,11,4,44,44,2023-11-01,2023-11-30 23:59:59.999999,34.0,39.0,29.0,49.0,42.0,43.0,37.75,38.25,8.539125638299662,49.0,29.0,1,0.04878048780487805,10.585365853658537,0,0,10.33,25.62,Fall,Smooth
46,2023-11-11,TE002,2023,11,4,45,45,2023-11-01,2023-11-30 23:59:59.999999,41.0,34.0,39.0,29.0,31.0,43.0,35.75,38.125,5.377421934967223,41.0,29.0,1,0.0,9.369565217391305,1,0,7.5,19.85,Fall,Smooth
43,2023-11-18,TE002,2023,11,4,46,46,2023-11-01,2023-11-30 23:59:59.999999,46.0,41.0,34.0,39.0,46.0,59.0,40.0,40.0,4.966554808583776,46.0,34.0,1,0.0,9.279069767441861,0,0,34.64,20.96,Fall,Smooth
30,2023-11-25,TE002,2023,11,4,47,47,2023-11-01,2023-11-30 23:59:59.999999,43.0,46.0,41.0,34.0,36.0,44.0,41.0,39.625,5.099019513592781,46.0,34.0,0,0.0,13.6,0,0,39.75,22.77,Fall,Smooth
30,2023-12-02,TE002,2023,12,4,48,48,2023-12-01,2023-12-31 23:59:59.999999,30.0,43.0,46.0,41.0,49.0,42.0,40.0,38.875,6.976149845485447,46.0,30.0,1,0.06666666666666667,13.766666666666667,0,0,33.63,18.33,Winter,Smooth
49,2023-12-09,TE002,2023,12,4,49,49,2023-12-01,2023-12-31 23:59:59.999999,30.0,30.0,43.0,46.0,29.0,31.0,37.25,36.5,8.460693430998035,46.0,30.0,1,0.061224489795918366,7.959183673469388,0,0,2.72,17.3,Winter,Smooth
37,2023-12-16,TE002,2023,12,4,50,50,2023-12-01,2023-12-31 23:59:59.999999,49.0,30.0,30.0,43.0,39.0,46.0,38.0,39.0,9.556847457887633,49.0,30.0,1,0.02702702702702703,11.054054054054054,0,0,45.2,13.01,Winter,Smooth
50,2023-12-23,TE002,2023,12,4,51,51,2023-12-01,2023-12-31 23:59:59.999999,37.0,49.0,30.0,30.0,34.0,36.0,36.5,38.75,8.9628864398325,49.0,30.0,1,0.04,8.04,1,0,32.24,13.35,Winter,Smooth
45,2023-12-30,TE002,2023,12,4,52,52,2023-12-01,2023-12-31 23:59:59.999999,50.0,37.0,49.0,30.0,41.0,49.0,41.5,40.75,9.678154093971983,50.0,30.0,1,0.022222222222222223,9.066666666666666,0,0,36.46,15.79,Winter,Smooth
32,2024-01-06,TE002,2024,1,1,1,0,2024-01-01,2024-01-31 23:59:59.999999,45.0,50.0,37.0,49.0,46.0,29.0,45.25,41.25,5.9090326337452765,50.0,37.0,1,0.0625,12.5,0,0,18.88,11.15,Winter,Smooth
48,2024-01-13,TE002,2024,1,1,2,1,2024-01-01,2024-01-31 23:59:59.999999,32.0,45.0,50.0,37.0,43.0,39.0,41.0,39.5,8.041558721209876,50.0,32.0,1,0.0625,8.166666666666666,0,0,25.47,16.36,Winter,Smooth
39,2024-01-20,TE002,2024,1,1,3,2,2024-01-01,2024-01-31 23:59:59.999999,48.0,32.0,45.0,50.0,30.0,34.0,43.75,40.125,8.098353742170891,50.0,32.0,1,0.02564102564102564,10.205128205128204,1,0,43.35,12.94,Winter,Smooth
48,2024-01-27,TE002,2024,1,1,4,3,2024-01-01,2024-01-31 23:59:59.999999,39.0,48.0,32.0,45.0,30.0,41.0,41.0,41.25,7.071067811865471,48.0,32.0,1,0.020833333333333332,7.833333333333333,0,0,31.67,12.17,Winter,Smooth
41,2024-02-03,TE002,2024,2,1,5,4,2024-02-01,2024-02-29 23:59:59.999999,48.0,39.0,48.0,32.0,49.0,46.0,41.75,43.5,7.762087348130009,48.0,32.0,1,0.07317073170731707,9.170731707317072,1,0,30.65,25.43,Fall,Smooth
41,2024-02-10,TE002,2024,2,1,6,5,2024-02-01,2024-02-29 23:59:59.999999,41.0,48.0,39.0,48.0,37.0,43.0,44.0,42.5,4.6904157598234235,48.0,39.0,1,0.04878048780487805,8.975609756097562,1,0,17.64,19.06,Fall,Smooth
44,2024-02-17,TE002,2024,2,1,7,6,2024-02-01,2024-02-29 23:59:59.999999,41.0,41.0,48.0,39.0,50.0,30.0,42.25,43.0,3.947573094108996,48.0,39.0,0,0.06818181818181818,8.772727272727273,0,0,37.3,22.74,Fall,Smooth
28,2024-02-24,TE002,2024,2,1,8,7,2024-02-01,2024-02-29 23:59:59.999999,44.0,41.0,41.0,48.0,45.0,30.0,43.5,42.25,3.31662479035539,48.0,41.0,1,0.0,13.964285714285714,0,0,17.49,21.27,Fall,Smooth
40,2024-03-02,TE002,2024,3,1,9,8,2024-03-01,2024-03-31 23:59:59.999999,28.0,44.0,41.0,41.0,32.0,49.0,38.5,40.125,7.141428428542845,44.0,28.0,0,0.05,9.35,1,0,43.8,32.17,Summer,Smooth
35,2024-03-09,TE002,2024,3,1,10,9,2024-03-01,2024-03-31 23:59:59.999999,40.0,28.0,44.0,41.0,48.0,37.0,38.25,41.125,7.041543391425864,44.0,28.0,1,0.02857142857142857,10.942857142857143,0,0,16.85,29.95,Summer,Smooth
44,2024-03-16,TE002,2024,3,1,11,10,2024-03-01,2024-03-31 23:59:59.999999,35.0,40.0,28.0,44.0,39.0,50.0,36.75,39.5,6.898067362191622,44.0,28.0,1,0.045454545454545456,8.886363636363637,0,0,35.38,30.25,Summer,Smooth
40,2024-03-23,TE002,2024,3,1,12,11,2024-03-01,2024-03-31 23:59:59.999999,44.0,35.0,40.0,28.0,48.0,45.0,36.75,40.125,6.898067362191622,44.0,28.0,1,0.025,9.225,0,0,28.84,32.69,Summer,Smooth
44,2024-03-30,TE002,2024,3,1,13,12,2024-03-01,2024-03-31 23:59:59.999999,40.0,44.0,35.0,40.0,41.0,32.0,39.75,39.125,3.68555739791599,44.0,35.0,1,0.022727272727272728,8.272727272727273,1,0,7.49,25.79,Summer,Smooth
31,2024-04-06,TE002,2024,4,2,14,13,2024-04-01,2024-04-30 23:59:59.999999,44.0,40.0,44.0,35.0,41.0,48.0,40.75,39.5,4.27200187265876,44.0,35.0,0,0.0,12.548387096774194,0,0,49.01,29.04,Summer,Smooth
31,2024-04-13,TE002,2024,4,2,15,14,2024-04-01,2024-04-30 23:59:59.999999,31.0,44.0,40.0,44.0,44.0,39.0,39.75,38.25,6.130524719249837,44.0,31.0,1,0.03225806451612903,11.67741935483871,0,0,44.23,32.64,Summer,Smooth
27,2024-04-20,TE002,2024,4,2,16,15,2024-04-01,2024-04-30 23:59:59.999999,31.0,31.0,44.0,40.0,28.0,48.0,36.5,36.625,6.557438524301998,44.0,31.0,1,0.037037037037037035,14.0,0,0,19.41,27.92,Summer,Smooth
47,2024-04-27,TE002,2024,4,2,17,16,2024-04-01,2024-04-30 23:59:59.999999,27.0,31.0,31.0,44.0,40.0,41.0,33.25,36.5,7.410578025138568,44.0,27.0,1,0.0425531914893617,8.106382978723405,1,0,17.33,26.21,Summer,Smooth
35,2024-05-04,TE002,2024,5,2,18,17,2024-05-01,2024-05-31 23:59:59.999999,47.0,27.0,31.0,31.0,35.0,41.0,34.0,37.375,8.869423130433379,47.0,27.0,1,0.05714285714285714,9.8,0,0,18.25,27.95,Summer,Smooth
34,2024-05-11,TE002,2024,5,2,19,18,2024-05-01,2024-05-31 23:59:59.999999,35.0,47.0,27.0,31.0,44.0,44.0,35.0,37.375,8.640987597877146,47.0,27.0,1,0.029411764705882353,10.147058823529411,0,0,28.7,30.92,Summer,Smooth
48,2024-05-18,TE002,2024,5,2,20,19,2024-05-01,2024-05-31 23:59:59.999999,34.0,35.0,47.0,27.0,40.0,28.0,35.75,36.125,8.301606270274846,47.0,27.0,1,0.0625,7.875,0,0,6.33,27.62,Summer,Smooth
41,2024-05-25,TE002,2024,5,2,21,20,2024-05-01,2024-05-31 23:59:59.999999,48.0,34.0,35.0,47.0,44.0,40.0,41.0,37.125,7.527726527090809,48.0,34.0,0,0.07317073170731707,9.097560975609756,0,0,46.88,32.36,Summer,Smooth
48,2024-06-01,TE002,2024,6,2,22,21,2024-06-01,2024-06-30 23:59:59.999999,41.0,48.0,34.0,35.0,31.0,35.0,39.5,36.75,6.454972243679027,48.0,34.0,1,0.041666666666666664,7.458333333333333,0,0,169.8,22.17,Monsoon,Smooth
41,2024-06-08,TE002,2024,6,2,23,22,2024-06-01,2024-06-30 23:59:59.999999,48.0,41.0,48.0,34.0,31.0,44.0,42.75,38.875,6.701989754294366,48.0,34.0,1,0.04878048780487805,8.463414634146341,0,0,80.85,21.35,Monsoon,Smooth
38,2024-06-15,TE002,2024,6,2,24,23,2024-06-01,2024-06-30 23:59:59.999999,41.0,48.0,41.0,48.0,27.0,40.0,44.5,40.125,4.041451884327379,48.0,41.0,1,0.05263157894736842,9.289473684210526,0,0,123.46,22.47,Monsoon,Smooth
40,2024-06-22,TE002,2024,6,2,25,24,2024-06-01,2024-06-30 23:59:59.999999,38.0,41.0,48.0,41.0,47.0,44.0,42.0,41.5,4.242640687119284,48.0,38.0,1,0.05,8.875,0,0,186.1,25.98,Monsoon,Smooth
65,2024-06-29,TE002,2024,6,2,26,25,2024-06-01,2024-06-30 23:59:59.999999,40.0,38.0,41.0,48.0,35.0,31.0,41.75,40.625,4.349329450233295,48.0,38.0,1,0.03076923076923077,5.230769230769231,0,0,35.44,25.89,Monsoon,Smooth
56,2024-07-06,TE002,2024,7,3,27,26,2024-07-01,2024-07-31 23:59:59.999999,65.0,40.0,38.0,41.0,34.0,31.0,46.0,44.375,12.727922061357855,65.0,38.0,1,0.05357142857142857,6.410714285714286,1,0,160.33,28.9,Monsoon,Smooth
70,2024-07-13,TE002,2024,7,3,28,27,2024-07-01,2024-07-31 23:59:59.999999,56.0,65.0,40.0,38.0,48.0,27.0,49.75,47.125,12.971121771072848,65.0,38.0,0,0.04285714285714286,4.957142857142857,0,0,181.63,21.04,Monsoon,Smooth
56,2024-07-20,TE002,2024,7,3,29,28,2024-07-01,2024-07-31 23:59:59.999999,70.0,56.0,65.0,40.0,41.0,47.0,57.75,49.875,13.175102782647784,70.0,40.0,1,0.017857142857142856,6.178571428571429,0,0,92.55,20.01,Monsoon,Smooth
60,2024-07-27,TE002,2024,7,3,30,29,2024-07-01,2024-07-31 23:59:59.999999,56.0,70.0,56.0,65.0,48.0,35.0,61.75,51.75,6.946221994724905,70.0,56.0,1,0.03333333333333333,5.833333333333333,0,0,66.33,27.59,Monsoon,Smooth
59,2024-08-03,TE002,2024,8,3,31,30,2024-08-01,2024-08-31 23:59:59.999999,60.0,56.0,70.0,56.0,41.0,34.0,60.5,53.25,6.608075867199672,70.0,56.0,1,0.06779661016949153,5.898305084745763,0,0,160.46,25.86,Monsoon,Smooth
59,2024-08-10,TE002,2024,8,3,32,31,2024-08-01,2024-08-31 23:59:59.999999,59.0,60.0,56.0,70.0,38.0,48.0,61.25,55.5,6.075908711186065,70.0,56.0,0,0.06779661016949153,5.88135593220339,0,0,10.41,26.3,Monsoon,Smooth
62,2024-08-17,TE002,2024,8,3,33,32,2024-08-01,2024-08-31 23:59:59.999999,59.0,59.0,60.0,56.0,40.0,41.0,58.5,58.125,1.73205080756889,60.0,56.0,1,0.06451612903225806,5.241935483870968,0,0,162.56,29.44,Monsoon,Smooth
50,2024-08-24,TE002,2024,8,3,34,33,2024-08-01,2024-08-31 23:59:59.999999,62.0,59.0,59.0,60.0,65.0,48.0,60.0,60.875,1.4142135623731094,62.0,59.0,1,0.02,6.32,0,0,191.91,23.37,Monsoon,Smooth
55,2024-08-31,TE002,2024,8,3,35,34,2024-08-01,2024-08-31 23:59:59.999999,50.0,62.0,59.0,59.0,56.0,41.0,57.5,59.0,5.196152422706636,62.0,50.0,1,0.05454545454545454,5.890909090909091,1,0,153.8,22.09,Monsoon,Smooth
36,2024-09-07,TE002,2024,9,3,36,35,2024-09-01,2024-09-30 23:59:59.999999,55.0,50.0,62.0,59.0,70.0,38.0,56.5,58.875,5.196152422706636,62.0,50.0,1,0.027777777777777776,9.444444444444445,0,0,7.72,23.11,Fall,Smooth
33,2024-09-14,TE002,2024,9,3,37,36,2024-09-01,2024-09-30 23:59:59.999999,36.0,55.0,50.0,62.0,56.0,40.0,50.75,54.625,10.996211468804459,62.0,36.0,1,0.030303030303030304,10.212121212121213,1,0,4.05,19.27,Fall,Smooth
48,2024-09-21,TE002,2024,9,3,38,37,2024-09-01,2024-09-30 23:59:59.999999,33.0,36.0,55.0,50.0,60.0,65.0,43.5,51.75,10.661457061146319,55.0,33.0,1,0.020833333333333332,6.770833333333333,0,0,12.86,19.67,Fall,Smooth
39,2024-09-28,TE002,2024,9,3,39,38,2024-09-01,2024-09-30 23:59:59.999999,48.0,33.0,36.0,55.0,59.0,56.0,43.0,50.25,10.295630140987003,55.0,33.0,1,0.02564102564102564,8.0,0,0,6.88,22.67,Fall,Smooth
29,2024-10-05,TE002,2024,10,4,40,39,2024-10-01,2024-10-31 23:59:59.999999,39.0,48.0,33.0,36.0,59.0,70.0,39.0,47.75,6.480740698407863,48.0,33.0,1,0.034482758620689655,10.482758620689655,0,0,47.13,21.73,Fall,Smooth
37,2024-10-12,TE002,2024,10,4,41,40,2024-10-01,2024-10-31 23:59:59.999999,29.0,39.0,48.0,33.0,62.0,56.0,37.25,44.0,8.261355820929156,48.0,29.0,1,0.02702702702702703,8.18918918918919,0,0,12.49,26.9,Fall,Smooth
33,2024-10-19,TE002,2024,10,4,42,41,2024-10-01,2024-10-31 23:59:59.999999,37.0,29.0,39.0,48.0,50.0,60.0,38.25,40.875,7.8049129826454,48.0,29.0,0,0.06060606060606061,9.878787878787879,0,0,4.09,23.85,Fall,Smooth
44,2024-10-26,TE002,2024,10,4,43,42,2024-10-01,2024-10-31 23:59:59.999999,33.0,37.0,29.0,39.0,55.0,59.0,34.5,38.75,4.434711565216696,39.0,29.0,1,0.022727272727272728,6.954545454545454,0,0,9.99,22.64,Fall,Smooth
46,2024-11-02,TE002,2024,11,4,44,43,2024-11-01,2024-11-30 23:59:59.999999,44.0,33.0,37.0,29.0,36.0,59.0,35.75,37.375,6.396613687465166,44.0,29.0,0,0.06521739130434782,6.782608695652174,1,0,19.71,27.7,Fall,Smooth
47,2024-11-09,TE002,2024,11,4,45,44,2024-11-01,2024-11-30 23:59:59.999999,46.0,44.0,33.0,37.0,33.0,62.0,40.0,38.625,6.055300708194987,46.0,33.0,1,0.0425531914893617,6.659574468085107,0,0,17.31,26.04,Fall,Smooth
48,2024-11-16,TE002,2024,11,4,46,45,2024-11-01,2024-11-30 23:59:59.999999,47.0,46.0,44.0,33.0,48.0,50.0,42.5,40.375,6.454972243679032,47.0,33.0,1,0.041666666666666664,6.1875,0,0,7.56,23.43,Fall,Smooth
34,2024-11-23,TE002,2024,11,4,47,46,2024-11-01,2024-11-30 23:59:59.999999,48.0,47.0,46.0,44.0,39.0,55.0,46.25,40.375,1.7078251276599492,48.0,44.0,1,0.058823529411764705,8.705882352941176,0,0,49.76,23.15,Fall,Smooth
40,2024-11-30,TE002,2024,11,4,48,47,2024-11-01,2024-11-30 23:59:59.999999,34.0,48.0,47.0,46.0,29.0,36.0,43.75,39.75,6.551081335677853,48.0,34.0,1,0.025,7.75,1,0,34.85,19.46,Fall,Smooth
